district_name,num_registered_users,num_app_opens,year,state_name,quarter
palakkad district,439597,5835404,2020,kerala,4
kannur district,457911,6250499,2020,kerala,4
kottayam district,357079,4475611,2020,kerala,4
ernakulam district,1039584,17903269,2020,kerala,4
idukki district,194607,2557687,2020,kerala,4
thiruvananthapuram district,81846,0,2018,kerala,1
kasaragod district,20008,0,2018,kerala,1
malappuram district,86063,0,2018,kerala,1
pathanamthitta district,18890,0,2018,kerala,1
wayanad district,16239,0,2018,kerala,1
alappuzha district,39275,0,2018,kerala,1
kozhikode district,83422,0,2018,kerala,1
kollam district,41946,0,2018,kerala,1
thrissur district,67247,0,2018,kerala,1
palakkad district,51507,0,2018,kerala,1
kannur district,54093,0,2018,kerala,1
kottayam district,43142,0,2018,kerala,1
ernakulam district,159188,0,2018,kerala,1
idukki district,21318,0,2018,kerala,1
thiruvananthapuram district,115732,0,2018,kerala,2
kasaragod district,27937,0,2018,kerala,2
malappuram district,110526,0,2018,kerala,2
pathanamthitta district,28129,0,2018,kerala,2
wayanad district,22817,0,2018,kerala,2
alappuzha district,54864,0,2018,kerala,2
kozhikode district,110167,0,2018,kerala,2
kollam district,59777,0,2018,kerala,2
thrissur district,91046,0,2018,kerala,2
palakkad district,71303,0,2018,kerala,2
kannur district,72388,0,2018,kerala,2
kottayam district,60088,0,2018,kerala,2
ernakulam district,211942,0,2018,kerala,2
idukki district,29871,0,2018,kerala,2
thiruvananthapuram district,147475,0,2018,kerala,3
kasaragod district,36621,0,2018,kerala,3
malappuram district,134338,0,2018,kerala,3
pathanamthitta district,36828,0,2018,kerala,3
wayanad district,29824,0,2018,kerala,3
alappuzha district,71052,0,2018,kerala,3
kozhikode district,136469,0,2018,kerala,3
kollam district,77192,0,2018,kerala,3
thrissur district,115170,0,2018,kerala,3
palakkad district,91071,0,2018,kerala,3
kannur district,91537,0,2018,kerala,3
kottayam district,77331,0,2018,kerala,3
ernakulam district,263779,0,2018,kerala,3
idukki district,38911,0,2018,kerala,3
thiruvananthapuram district,194677,0,2018,kerala,4
kasaragod district,48097,0,2018,kerala,4
malappuram district,172300,0,2018,kerala,4
pathanamthitta district,48717,0,2018,kerala,4
wayanad district,39952,0,2018,kerala,4
alappuzha district,93494,0,2018,kerala,4
kozhikode district,176204,0,2018,kerala,4
kollam district,102686,0,2018,kerala,4
thrissur district,151138,0,2018,kerala,4
palakkad district,118587,0,2018,kerala,4
kannur district,117999,0,2018,kerala,4
kottayam district,100756,0,2018,kerala,4
ernakulam district,341257,0,2018,kerala,4
idukki district,51462,0,2018,kerala,4
dhamtari district,138724,9304051,2022,chhattisgarh,1
korba district,317604,28555879,2022,chhattisgarh,1
surajpur district,128121,18928338,2022,chhattisgarh,1
baloda bazar district,234464,17052096,2022,chhattisgarh,1
sukma district,39721,5650530,2022,chhattisgarh,1
raigarh district,403164,28569591,2022,chhattisgarh,1
janjgir champa district,392285,17826573,2022,chhattisgarh,1
jashpur district,131014,23052569,2022,chhattisgarh,1
balod district,140692,11029061,2022,chhattisgarh,1
kabirdham district,127669,11532414,2022,chhattisgarh,1
surguja district,195440,18501509,2022,chhattisgarh,1
dantewada district,57389,5840979,2022,chhattisgarh,1
gariyaband district,82487,13703262,2022,chhattisgarh,1
durg district,639688,13567777,2022,chhattisgarh,1
rajnandgaon district,264326,25331975,2022,chhattisgarh,1
raipur district,1038105,34404453,2022,chhattisgarh,1
narayanpur district,22756,3394010,2022,chhattisgarh,1
kanker district,133857,20092568,2022,chhattisgarh,1
korea district,127890,16324553,2022,chhattisgarh,1
mungeli district,92691,7216878,2022,chhattisgarh,1
bilaspur district,537617,24822855,2022,chhattisgarh,1
balrampur district,100226,26814683,2022,chhattisgarh,1
bijapur district,46540,6589775,2022,chhattisgarh,1
bemetara district,118600,11001712,2022,chhattisgarh,1
bastar district,142818,14540720,2022,chhattisgarh,1
kondagaon district,77846,14700267,2022,chhattisgarh,1
mahasamund district,185227,20154360,2022,chhattisgarh,1
dhamtari district,146066,10333093,2022,chhattisgarh,2
korba district,334672,30776047,2022,chhattisgarh,2
surajpur district,135353,19497362,2022,chhattisgarh,2
baloda bazar district,247634,18334461,2022,chhattisgarh,2
sukma district,41978,6331208,2022,chhattisgarh,2
raigarh district,425526,32543452,2022,chhattisgarh,2
janjgir champa district,414133,18022797,2022,chhattisgarh,2
jashpur district,138518,28640812,2022,chhattisgarh,2
balod district,147930,13306306,2022,chhattisgarh,2
kabirdham district,134783,11978258,2022,chhattisgarh,2
surguja district,206354,22236587,2022,chhattisgarh,2
dantewada district,60561,6738887,2022,chhattisgarh,2
gariyaband district,86939,13235943,2022,chhattisgarh,2
durg district,672947,13445249,2022,chhattisgarh,2
rajnandgaon district,278724,28420413,2022,chhattisgarh,2
raipur district,1093318,39640873,2022,chhattisgarh,2
narayanpur district,24061,4461600,2022,chhattisgarh,2
kanker district,141354,24085013,2022,chhattisgarh,2
korea district,134912,18499768,2022,chhattisgarh,2
mungeli district,97870,7828317,2022,chhattisgarh,2
bilaspur district,566475,26797395,2022,chhattisgarh,2
balrampur district,105948,29728876,2022,chhattisgarh,2
bijapur district,49168,7363721,2022,chhattisgarh,2
bemetara district,125096,12746215,2022,chhattisgarh,2
bastar district,150449,17283265,2022,chhattisgarh,2
kondagaon district,82174,16811546,2022,chhattisgarh,2
mahasamund district,195406,22323656,2022,chhattisgarh,2
dhamtari district,153263,11525749,2022,chhattisgarh,3
korba district,352198,36228236,2022,chhattisgarh,3
surajpur district,142407,22324980,2022,chhattisgarh,3
baloda bazar district,260632,19940925,2022,chhattisgarh,3
sukma district,44234,7050939,2022,chhattisgarh,3
raigarh district,448366,35340196,2022,chhattisgarh,3
janjgir champa district,436349,18998354,2022,chhattisgarh,3
jashpur district,145715,28645837,2022,chhattisgarh,3
balod district,155200,14558886,2022,chhattisgarh,3
kabirdham district,141814,15613661,2022,chhattisgarh,3
surguja district,217313,23200906,2022,chhattisgarh,3
dantewada district,63734,6442840,2022,chhattisgarh,3
gariyaband district,91335,14953415,2022,chhattisgarh,3
durg district,707241,14611488,2022,chhattisgarh,3
rajnandgaon district,292804,32277042,2022,chhattisgarh,3
raipur district,1150501,38340572,2022,chhattisgarh,3
narayanpur district,25375,5225910,2022,chhattisgarh,3
kanker district,148494,24876178,2022,chhattisgarh,3
korea district,141899,19410454,2022,chhattisgarh,3
mungeli district,102902,8504629,2022,chhattisgarh,3
bilaspur district,596003,28673485,2022,chhattisgarh,3
balrampur district,111448,32254886,2022,chhattisgarh,3
bijapur district,51796,7150992,2022,chhattisgarh,3
bemetara district,131384,14359000,2022,chhattisgarh,3
bastar district,158238,19141042,2022,chhattisgarh,3
kondagaon district,86322,19375824,2022,chhattisgarh,3
mahasamund district,205270,24180061,2022,chhattisgarh,3
dhamtari district,159411,7228454,2022,chhattisgarh,4
korba district,368179,22261392,2022,chhattisgarh,4
surajpur district,148130,8325549,2022,chhattisgarh,4
baloda bazar district,271259,13745650,2022,chhattisgarh,4
sukma district,46232,2281717,2022,chhattisgarh,4
raigarh district,468010,26415867,2022,chhattisgarh,4
janjgir champa district,455430,23396478,2022,chhattisgarh,4
jashpur district,151323,8436769,2022,chhattisgarh,4
balod district,160952,7717813,2022,chhattisgarh,4
kabirdham district,147742,7874615,2022,chhattisgarh,4
surguja district,226706,13099334,2022,chhattisgarh,4
dantewada district,66503,2982279,2022,chhattisgarh,4
gariyaband district,94815,4520547,2022,chhattisgarh,4
durg district,740173,34025608,2022,chhattisgarh,4
rajnandgaon district,304353,15822878,2022,chhattisgarh,4
raipur district,1205632,59719682,2022,chhattisgarh,4
narayanpur district,26527,1317409,2022,chhattisgarh,4
kanker district,154332,7405374,2022,chhattisgarh,4
korea district,147963,7529926,2022,chhattisgarh,4
mungeli district,106916,5380234,2022,chhattisgarh,4
bilaspur district,622644,32396787,2022,chhattisgarh,4
balrampur district,115804,7495009,2022,chhattisgarh,4
bijapur district,54230,2631460,2022,chhattisgarh,4
bemetara district,136066,6614939,2022,chhattisgarh,4
bastar district,164690,9294343,2022,chhattisgarh,4
kondagaon district,89611,5134236,2022,chhattisgarh,4
mahasamund district,213189,11922465,2022,chhattisgarh,4
dhamtari district,195666,29368847,2024,chhattisgarh,1
korba district,450305,65679283,2024,chhattisgarh,1
surajpur district,182929,73598181,2024,chhattisgarh,1
baloda bazar district,334412,40959396,2024,chhattisgarh,1
sukma district,57265,22962090,2024,chhattisgarh,1
raigarh district,575592,66083055,2024,chhattisgarh,1
janjgir champa district,560679,20538475,2024,chhattisgarh,1
jashpur district,188309,72040773,2024,chhattisgarh,1
balod district,197698,16845658,2024,chhattisgarh,1
kabirdham district,182942,37319630,2024,chhattisgarh,1
surguja district,278856,68176885,2024,chhattisgarh,1
dantewada district,82069,19898896,2024,chhattisgarh,1
gariyaband district,117351,39067449,2024,chhattisgarh,1
durg district,897874,20388763,2024,chhattisgarh,1
rajnandgaon district,374946,72393431,2024,chhattisgarh,1
raipur district,1462871,56323121,2024,chhattisgarh,1
narayanpur district,32773,15175397,2024,chhattisgarh,1
kanker district,191312,72444890,2024,chhattisgarh,1
korea district,181963,72350967,2024,chhattisgarh,1
mungeli district,132207,28375275,2024,chhattisgarh,1
bilaspur district,759420,57213847,2024,chhattisgarh,1
balrampur district,144136,98245750,2024,chhattisgarh,1
bijapur district,67170,19019024,2024,chhattisgarh,1
bemetara district,168545,32368865,2024,chhattisgarh,1
bastar district,202314,77015005,2024,chhattisgarh,1
kondagaon district,110929,51848299,2024,chhattisgarh,1
mahasamund district,263607,45250180,2024,chhattisgarh,1
dhamtari district,202958,43149900,2024,chhattisgarh,2
korba district,466567,89294854,2024,chhattisgarh,2
surajpur district,189555,72933697,2024,chhattisgarh,2
baloda bazar district,347102,60277826,2024,chhattisgarh,2
sukma district,59373,20676642,2024,chhattisgarh,2
raigarh district,597318,71844548,2024,chhattisgarh,2
janjgir champa district,582057,22565964,2024,chhattisgarh,2
jashpur district,195147,80357165,2024,chhattisgarh,2
balod district,205107,26500966,2024,chhattisgarh,2
kabirdham district,189665,46487377,2024,chhattisgarh,2
surguja district,289012,79274488,2024,chhattisgarh,2
dantewada district,85090,21893627,2024,chhattisgarh,2
gariyaband district,121580,40505022,2024,chhattisgarh,2
durg district,931630,26056478,2024,chhattisgarh,2
rajnandgaon district,388822,88746793,2024,chhattisgarh,2
raipur district,1516797,65666068,2024,chhattisgarh,2
narayanpur district,34025,27484040,2024,chhattisgarh,2
kanker district,198191,67696967,2024,chhattisgarh,2
korea district,188573,68977618,2024,chhattisgarh,2
mungeli district,137103,29754185,2024,chhattisgarh,2
bilaspur district,787231,69383324,2024,chhattisgarh,2
balrampur district,149452,98997326,2024,chhattisgarh,2
bijapur district,69735,25153531,2024,chhattisgarh,2
bemetara district,174840,31572015,2024,chhattisgarh,2
bastar district,209543,82235252,2024,chhattisgarh,2
kondagaon district,114796,74349475,2024,chhattisgarh,2
mahasamund district,273488,51389234,2024,chhattisgarh,2
dhamtari district,166518,16265570,2023,chhattisgarh,1
korba district,384883,41420804,2023,chhattisgarh,1
surajpur district,154951,24819830,2023,chhattisgarh,1
baloda bazar district,283757,28724859,2023,chhattisgarh,1
sukma district,48459,8218775,2023,chhattisgarh,1
raigarh district,489890,39505661,2023,chhattisgarh,1
janjgir champa district,476533,19351922,2023,chhattisgarh,1
jashpur district,158413,36166820,2023,chhattisgarh,1
balod district,168030,17836497,2023,chhattisgarh,1
kabirdham district,154630,19575041,2023,chhattisgarh,1
surguja district,237340,29026056,2023,chhattisgarh,1
dantewada district,69509,7095008,2023,chhattisgarh,1
gariyaband district,99065,15884449,2023,chhattisgarh,1
durg district,773280,18019736,2023,chhattisgarh,1
rajnandgaon district,317976,43569296,2023,chhattisgarh,1
raipur district,1260366,44958888,2023,chhattisgarh,1
narayanpur district,27764,7805245,2023,chhattisgarh,1
kanker district,161542,37735279,2023,chhattisgarh,1
korea district,154793,25572535,2023,chhattisgarh,1
mungeli district,111884,11229608,2023,chhattisgarh,1
bilaspur district,651084,34174722,2023,chhattisgarh,1
balrampur district,121253,43025749,2023,chhattisgarh,1
bijapur district,56723,9955085,2023,chhattisgarh,1
bemetara district,142329,19561616,2023,chhattisgarh,1
bastar district,172235,24393291,2023,chhattisgarh,1
kondagaon district,93464,27373044,2023,chhattisgarh,1
mahasamund district,222989,27533045,2023,chhattisgarh,1
dhamtari district,173844,19250064,2023,chhattisgarh,2
korba district,401398,40545768,2023,chhattisgarh,2
surajpur district,162267,27034784,2023,chhattisgarh,2
baloda bazar district,296661,32336642,2023,chhattisgarh,2
sukma district,50690,9649561,2023,chhattisgarh,2
raigarh district,511511,42756018,2023,chhattisgarh,2
janjgir champa district,497925,20831012,2023,chhattisgarh,2
jashpur district,166222,45721536,2023,chhattisgarh,2
balod district,175570,19306680,2023,chhattisgarh,2
kabirdham district,161970,24406694,2023,chhattisgarh,2
surguja district,248004,37924511,2023,chhattisgarh,2
dantewada district,72600,9882841,2023,chhattisgarh,2
gariyaband district,103917,18146706,2023,chhattisgarh,2
durg district,803101,16283948,2023,chhattisgarh,2
rajnandgaon district,332345,45626683,2023,chhattisgarh,2
raipur district,1308762,47360752,2023,chhattisgarh,2
narayanpur district,29067,7669787,2023,chhattisgarh,2
kanker district,169234,34940544,2023,chhattisgarh,2
korea district,161824,28631465,2023,chhattisgarh,2
mungeli district,117278,12052105,2023,chhattisgarh,2
bilaspur district,677776,36174150,2023,chhattisgarh,2
balrampur district,127318,54840444,2023,chhattisgarh,2
bijapur district,59368,11978542,2023,chhattisgarh,2
bemetara district,149164,18263794,2023,chhattisgarh,2
bastar district,179858,26584711,2023,chhattisgarh,2
kondagaon district,98296,27888782,2023,chhattisgarh,2
mahasamund district,233538,33023181,2023,chhattisgarh,2
dhamtari district,180986,23509731,2023,chhattisgarh,3
korba district,418027,52055278,2023,chhattisgarh,3
surajpur district,169268,39203076,2023,chhattisgarh,3
baloda bazar district,309128,35764441,2023,chhattisgarh,3
sukma district,52904,19292109,2023,chhattisgarh,3
raigarh district,532938,54100309,2023,chhattisgarh,3
janjgir champa district,518847,23141368,2023,chhattisgarh,3
jashpur district,173782,51864491,2023,chhattisgarh,3
balod district,182908,17108716,2023,chhattisgarh,3
kabirdham district,169090,41298090,2023,chhattisgarh,3
surguja district,258533,49098709,2023,chhattisgarh,3
dantewada district,75691,11437272,2023,chhattisgarh,3
gariyaband district,108470,27738384,2023,chhattisgarh,3
durg district,834591,18459615,2023,chhattisgarh,3
rajnandgaon district,346368,65235555,2023,chhattisgarh,3
raipur district,1360842,53194674,2023,chhattisgarh,3
narayanpur district,30277,13506662,2023,chhattisgarh,3
kanker district,176464,61813959,2023,chhattisgarh,3
korea district,168739,35822474,2023,chhattisgarh,3
mungeli district,122300,12867633,2023,chhattisgarh,3
bilaspur district,705698,41412746,2023,chhattisgarh,3
balrampur district,133080,58288320,2023,chhattisgarh,3
bijapur district,61882,12290256,2023,chhattisgarh,3
bemetara district,155580,22507594,2023,chhattisgarh,3
bastar district,187517,39150849,2023,chhattisgarh,3
kondagaon district,102482,36065803,2023,chhattisgarh,3
mahasamund district,243585,35358784,2023,chhattisgarh,3
dhamtari district,187596,11590729,2023,chhattisgarh,4
korba district,432504,26458366,2023,chhattisgarh,4
surajpur district,175209,15489916,2023,chhattisgarh,4
baloda bazar district,320644,21004953,2023,chhattisgarh,4
sukma district,54925,3237406,2023,chhattisgarh,4
